,CAN,COMPR,D774781,D81Q1,D82Q1,D841,D84Q2,D872,D891924,D894,D911P,D92Q4,D93Q1,D971P,D98Q1,D993P,DS1,DS2,DS3,DS4,EEN,EER,FDD,GCD,GCN,GCN_YEN,GCR,GDN,GDN_DIS,GDN_DIS_YEN,GDN_YEN,GEN,GEN_YEN,GIN,GIN_OTHER,GIN_OTHER_YEN,GIN_YEN,GIX,GLN,GLN_DIS,GLN_DIS_YEN,GLN_YEN,GON,GPN,GPN_YEN,GRN,GRN_YEN,GSN,GSN_YEN,GYN,GYN_YEN,HEG,HEX,HICP,INFQ,INFT,INN,INN_YEN,ITD,ITN,ITR,KSR,LEN,LFN,LNN,LNT,LPROD,LSL,LSR,LTN,MTD,MTN,MTR,NFA,NFN,NFN_YEN,OGN,OGN_YEN,PCD,PCN,PCR,PYN,PYN_DIS,PYN_DIS_YEN,PYR,S1,S3,SCD,SCN,SCR,SSN,SSN_YEN,STN,STRQ,T931P,TBN,TBR,TDN,TDN_YEN,TFT,TIME,TIN,TIN_YEN,TKN,TKN_YEN,TRN,TRN_FIRMS,TRN_FIRMS_YEN,TRN_OTHER,TRN_OTHER_YEN,TRN_YEN,ULC,ULT,UNN,URT,URX,WIN,WLN,WLR,WRN,XTD,XTN,XTR,YED,YEN,YEN_DIS,YER,YER_DIS,YET,YFD,YFN,YGA,YIN,YIN_DIS,YWD,YWDX,YWR,YWRX
1991Q1,"-11073,5724 ","37,4361 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,9022 ","1,5263 ","1595189,0300 ","0,8636 ","219076,2176 ","0,2009 ","253690,5700 ","602086,3907 ","2628,8516 ","0,0024 ","0,5523 ","559359,4579 ","0,5131 ","35232,1091 ","23172,5059 ","0,0213 ","0,0323 ","9,8741 ","-50286,6686 ","0,0000 ","0,0000 ","-0,0461 ","396499,6523 ","5632,9720 ","0,0052 ","499792,3922 ","0,5912 ","-4392,9923 ","-0,0040 ","214683,2253 ","0,1969 ","88,7302 ","84,6447 ","85,0622 ","0,0121 ","0,0087 ","55919,6406 ","0,0513 ","0,8961 ","250048,2543 ","279056,1100 ","16187417,4624 ","103925,4186 ","136472,5154 ","125546,0000 ","123805,9428 ","10,1600 ","126246,5056 ","495798,1494 ","10,6973 ","0,9459 ","302365,7347 ","319642,8600 ","-156773,9060 ","-6680,9713 ","-0,0061 ","45305,8759 ","0,0416 ","0,8429 ","613125,3342 ","727411,7400 ","745798,3101 ","-123061,5255 ","-0,1129 ","884814,9247 ","1,0000 ","0,0000 ","0,8664 ","12366,8272 ","14273,2200 ","178655,4034 ","0,1639 ","11,0800 ","0,0145 ","0,0000 ","-4392,6011 ","1114,5300 ","132000,3935 ","0,1211 ","1,4492 ","85,0000 ","107559,9900 ","0,0987 ","3230,5416 ","0,0030 ","179561,9505 ","33040,1878 ","0,0303 ","13356,8464 ","0,0123 ","0,1647 ","0,4595 ","0,4585 ","10926,5154 ","0,0928 ","0,0801 ","586164,3900 ","16756308,6389 ","19879680,2914 ","4,6689 ","0,9290 ","297973,1337 ","320757,3900 ","0,8547 ","1090224,0323 ","0,0000 ","1275546,1700 ","0,0000 ","1260710,0750 ","0,7704 ","982664,0423 ","1,0118 ","1090224,0323 ","0,0000 ","0,9078 ","0,8833 ","92,1614 ","28119,6283 "
1991Q2,"-12932,4603 ","35,3931 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,9628 ","1,2911 ","1600444,1000 ","0,8830 ","227415,9004 ","0,2050 ","257559,9300 ","615950,0544 ","925,4619 ","0,0008 ","0,5554 ","573475,0429 ","0,5171 ","35992,8803 ","23410,4763 ","0,0211 ","0,0325 ","9,9280 ","-51752,8071 ","0,0000 ","0,0000 ","-0,0467 ","397729,2461 ","5917,7878 ","0,0053 ","512483,0225 ","0,5959 ","-4985,8047 ","-0,0045 ","222430,0957 ","0,2006 ","87,6793 ","85,6777 ","85,9000 ","0,0121 ","0,0136 ","57670,5949 ","0,0520 ","0,9101 ","254545,8565 ","279676,3000 ","16305219,5877 ","103768,5511 ","136697,0367 ","125437,0000 ","123863,3298 ","10,1990 ","125808,3737 ","506460,5194 ","10,1619 ","0,9472 ","304165,2441 ","321109,0700 ","-169706,3663 ","-5730,7426 ","-0,0052 ","46787,3671 ","0,0422 ","0,8544 ","626860,0355 ","733651,5700 ","761494,9100 ","-119426,4078 ","-0,1077 ","891222,7685 ","0,0000 ","0,0000 ","0,6999 ","7462,0814 ","10662,3700 ","182511,8721 ","0,1646 ","10,4460 ","0,0130 ","0,0000 ","-7201,7177 ","-2215,1400 ","136216,6938 ","0,1228 ","1,4523 ","86,0000 ","110270,6600 ","0,0994 ","3397,1409 ","0,0031 ","183065,6006 ","33299,2886 ","0,0300 ","12620,3019 ","0,0114 ","0,1651 ","0,4698 ","0,4683 ","11260,0367 ","0,0939 ","0,0824 ","601082,2500 ","17134200,3799 ","20053173,4329 ","4,7919 ","0,9312 ","296963,5264 ","318893,9300 ","0,8669 ","1109082,1561 ","0,0000 ","1279335,0300 ","0,0000 ","1267444,1013 ","0,7807 ","998811,4961 ","1,0094 ","1109082,1561 ","0,0000 ","0,9182 ","0,9121 ","92,1053 ","28206,8864 "
1991Q3,"-12861,9471 ","35,8468 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,9658 ","1,2818 ","1605146,0900 ","0,8838 ","230828,7361 ","0,2056 ","261180,7200 ","629429,1365 ","332,5813 ","0,0003 ","0,5605 ","580581,3289 ","0,5170 ","36461,7576 ","21662,4574 ","0,0193 ","0,0325 ","9,9951 ","-52586,0031 ","0,0000 ","0,0000 ","-0,0468 ","401160,6875 ","6797,4337 ","0,0061 ","523546,2092 ","0,5992 ","-2696,4210 ","-0,0024 ","228132,3151 ","0,2032 ","91,2088 ","86,5137 ","86,9989 ","0,0130 ","0,0162 ","59383,4368 ","0,0529 ","0,9212 ","257232,7797 ","279229,3700 ","16421396,7619 ","103340,0222 ","136714,7585 ","124979,0000 ","123644,4732 ","10,2336 ","124730,2217 ","514248,6594 ","10,2264 ","0,9564 ","311942,4398 ","326164,5000 ","-182568,3135 ","-5454,8999 ","-0,0049 ","47764,7115 ","0,0425 ","0,8684 ","635005,0929 ","731226,9600 ","766167,5842 ","-123184,5883 ","-0,1097 ","882264,4097 ","0,0000 ","1,0000 ","0,9347 ","7279,8259 ","7788,1400 ","185818,6039 ","0,1655 ","10,4904 ","0,0122 ","0,0000 ","-7407,0472 ","-443,6000 ","139028,9079 ","0,1238 ","1,4552 ","87,0000 ","113817,7900 ","0,1014 ","3785,5163 ","0,0034 ","186575,4414 ","33330,6796 ","0,0297 ","12338,8200 ","0,0110 ","0,1661 ","0,4753 ","0,4727 ","11735,7585 ","0,0956 ","0,0858 ","607960,9100 ","17462932,0179 ","20109077,6029 ","4,8645 ","0,9350 ","304535,3926 ","325720,9000 ","0,8780 ","1122939,3875 ","0,0000 ","1278981,5900 ","0,0000 ","1272297,5288 ","0,7890 ","1009121,5975 ","1,0053 ","1122939,3875 ","0,0000 ","0,9272 ","0,9190 ","92,2243 ","28193,3800 "
1991Q4,"-8448,5714 ","36,3172 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,9353 ","1,3972 ","1616596,9900 ","0,8959 ","236702,3089 ","0,2057 ","264201,8800 ","652699,5334 ","9880,3054 ","0,0086 ","0,5673 ","592453,7116 ","0,5149 ","37195,7924 ","17137,2493 ","0,0149 ","0,0323 ","10,2224 ","-53560,3659 ","0,0000 ","0,0000 ","-0,0466 ","414144,5443 ","8453,4394 ","0,0073 ","539476,8940 ","0,6004 ","-3126,9838 ","-0,0027 ","233575,3252 ","0,2030 ","91,6444 ","87,2805 ","87,6989 ","0,0138 ","0,0138 ","62013,8054 ","0,0539 ","0,9260 ","262049,9497 ","282985,0200 ","16540167,8142 ","103232,5017 ","136639,5499 ","124806,0000 ","123625,2897 ","10,3452 ","125725,3177 ","510715,1394 ","9,9512 ","0,9494 ","308976,4857 ","325452,2700 ","-191016,8848 ","-9898,0378 ","-0,0086 ","48948,1952 ","0,0425 ","0,8805 ","652911,2356 ","741542,1300 ","779936,2054 ","-127121,2359 ","-0,1105 ","885810,3882 ","-1,0000 ","-1,0000 ","0,7308 ","-2582,1563 ","-3533,5200 ","191528,8124 ","0,1665 ","10,7163 ","0,0120 ","0,0000 ","1449,4665 ","5949,2100 ","142291,4230 ","0,1237 ","1,4579 ","88,0000 ","118572,8100 ","0,1031 ","4483,2079 ","0,0039 ","193128,2869 ","33652,4455 ","0,0292 ","12623,8232 ","0,0110 ","0,1679 ","0,4785 ","0,4788 ","11833,5499 ","0,0952 ","0,0866 ","617813,4500 ","17736316,8838 ","20143972,8461 ","4,9502 ","0,9367 ","310425,9521 ","331401,4800 ","0,8911 ","1150530,8043 ","0,0000 ","1291144,7200 ","0,0000 ","1278175,9638 ","0,7993 ","1031957,9943 ","1,0101 ","1150530,8043 ","0,0000 ","0,9357 ","0,9116 ","92,4722 ","28299,9712 "
1992Q1,"-14158,0224 ","33,5656 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,9303 ","1,4001 ","1645927,8500 ","0,9051 ","240559,5609 ","0,2045 ","265794,1900 ","675895,9130 ","9573,7158 ","0,0081 ","0,5745 ","601463,7670 ","0,5112 ","37901,5787 ","11618,5147 ","0,0099 ","0,0322 ","10,2797 ","-54490,6553 ","-3001,9657 ","-0,0026 ","-0,0463 ","427626,5954 ","10163,4225 ","0,0086 ","549975,0774 ","0,4674 ","-7170,8639 ","-0,0061 ","233388,6970 ","0,1984 ","90,2113 ","88,3897 ","88,6319 ","0,0123 ","0,0090 ","64654,0779 ","0,0550 ","0,9301 ","267938,2500 ","288073,5900 ","16662839,7261 ","103030,5801 ","136740,9758 ","124686,0000 ","123717,5928 ","10,5115 ","127913,8855 ","520556,2894 ","9,6479 ","0,9431 ","316226,8758 ","335292,6100 ","-205174,9073 ","-12079,4394 ","-0,0103 ","50103,2772 ","0,0426 ","0,8884 ","662779,8786 ","746033,9300 ","796890,5866 ","-134216,3524 ","-0,1141 ","896990,7435 ","1,0000 ","0,0000 ","0,7495 ","7375,9689 ","9841,1500 ","197171,9391 ","0,1676 ","10,8331 ","0,0138 ","0,0000 ","-2078,5831 ","892,3800 ","144726,3441 ","0,1230 ","1,4604 ","89,0000 ","118836,4100 ","0,1010 ","5202,2677 ","0,0044 ","199645,8072 ","33934,8394 ","0,0288 ","13149,3883 ","0,0112 ","0,1697 ","0,4808 ","0,4867 ","12054,9758 ","0,0952 ","0,0882 ","630112,0700 ","17996574,0435 ","20257185,3692 ","5,0536 ","0,9345 ","314148,2928 ","336184,9900 ","0,8977 ","1176575,0754 ","0,0000 ","1310635,2400 ","0,0000 ","1284694,7625 ","0,8070 ","1057738,6654 ","1,0202 ","1176575,0754 ","0,0000 ","0,9418 ","0,9107 ","92,9682 ","28684,3747 "
1992Q2,"-11751,8171 ","36,2168 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,9265 ","1,4073 ","1634747,1600 ","0,9157 ","243611,3801 ","0,2067 ","266040,8600 ","686962,1125 ","-2539,8070 ","-0,0022 ","0,5829 ","605676,0059 ","0,5139 ","37915,1411 ","8565,8335 ","0,0073 ","0,0322 ","10,1509 ","-54424,0258 ","-343,4892 ","-0,0003 ","-0,0462 ","424134,1025 ","11718,5152 ","0,0099 ","551595,4693 ","0,4681 ","-13438,3970 ","-0,0114 ","230172,9832 ","0,1953 ","90,9247 ","89,3497 ","89,5341 ","0,0110 ","0,0096 ","66142,5410 ","0,0561 ","0,9341 ","265137,9294 ","283842,9400 ","16780054,2688 ","102908,3064 ","136821,0160 ","124494,0000 ","123756,6779 ","10,4473 ","125318,4490 ","524441,7294 ","9,7413 ","0,9426 ","314927,5234 ","334116,3300 ","-216926,7244 ","-9948,4007 ","-0,0084 ","50347,7576 ","0,0427 ","0,8970 ","669934,8271 ","746881,8600 ","802785,7474 ","-135582,4612 ","-0,1150 ","894991,7036 ","0,0000 ","0,0000 ","0,4141 ","1608,8722 ","3885,4400 ","199253,7704 ","0,1691 ","10,9628 ","0,0153 ","0,0000 ","-1803,4165 ","-20,2700 ","144515,3151 ","0,1226 ","1,4629 ","90,0000 ","118049,4100 ","0,1002 ","5838,8350 ","0,0050 ","202573,5849 ","33590,3813 ","0,0285 ","13277,1439 ","0,0113 ","0,1719 ","0,4892 ","0,4900 ","12327,0160 ","0,0955 ","0,0901 ","636306,0800 ","18205184,5581 ","20296186,3661 ","5,1111 ","0,9372 ","313124,1070 ","334096,0600 ","0,9061 ","1178489,5925 ","0,0000 ","1300630,8300 ","0,0000 ","1290892,0516 ","0,8153 ","1060440,1825 ","1,0075 ","1178489,5925 ","0,0000 ","0,9488 ","0,9135 ","93,0761 ","28578,0001 "
1992Q3,"-16742,6379 ","36,9525 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,8838 ","1,5853 ","1628926,8600 ","0,9239 ","247927,3307 ","0,2092 ","268356,3000 ","707448,0603 ","6380,2660 ","0,0054 ","0,5969 ","615943,7929 ","0,5197 ","37874,2273 ","9201,3914 ","0,0078 ","0,0320 ","10,2361 ","-56422,7274 ","2814,6995 ","0,0024 ","-0,0476 ","419386,2852 ","11346,7284 ","0,0096 ","556706,3660 ","0,4697 ","-18153,2641 ","-0,0153 ","229774,0665 ","0,1939 ","90,6968 ","89,8552 ","89,9652 ","0,0100 ","0,0075 ","67769,4558 ","0,0572 ","0,9399 ","261647,2726 ","278381,2200 ","16890634,9461 ","102345,2963 ","136567,7620 ","123896,0000 ","123408,7471 ","10,4684 ","123819,7365 ","527111,3494 ","10,1231 ","0,9390 ","311674,8699 ","331938,1700 ","-233669,3623 ","-17802,7030 ","-0,0150 ","51097,4312 ","0,0431 ","0,9037 ","673721,3495 ","745527,0100 ","810844,2409 ","-126704,7748 ","-0,1069 ","897264,5485 ","0,0000 ","1,0000 ","0,2883 ","769,7673 ","2669,6200 ","201776,7346 ","0,1703 ","11,9107 ","0,0186 ","0,0000 ","1060,0651 ","2054,5400 ","145085,4284 ","0,1224 ","1,4652 ","91,0000 ","118907,3300 ","0,1003 ","5991,4560 ","0,0051 ","206399,3245 ","33847,9859 ","0,0286 ","12924,0773 ","0,0109 ","0,1742 ","0,4987 ","0,4977 ","12671,7620 ","0,0964 ","0,0928 ","646832,1700 ","18471434,3158 ","20440131,8223 ","5,2208 ","0,9364 ","312734,9350 ","333992,7100 ","0,9138 ","1185125,7852 ","0,0000 ","1296988,6900 ","0,0000 ","1294406,8766 ","0,8221 ","1066218,4552 ","1,0020 ","1185125,7852 ","0,0000 ","0,9507 ","0,8966 ","93,4869 ","28552,8122 "
1992Q4,"-12117,8198 ","35,0146 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","1,0000 ","1,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,9008 ","1,4524 ","1625558,8400 ","0,9339 ","252008,2010 ","0,2112 ","269854,4500 ","734545,8774 ","12012,2080 ","0,0101 ","0,6155 ","630824,5193 ","0,5286 ","37591,2454 ","15265,6683 ","0,0128 ","0,0315 ","10,1492 ","-60342,4364 ","6733,7617 ","0,0056 ","-0,0506 ","425050,5544 ","8876,6271 ","0,0074 ","563748,3212 ","0,4724 ","-19821,9397 ","-0,0166 ","232186,2614 ","0,1946 ","91,1816 ","90,4503 ","90,5663 ","0,0085 ","0,0103 ","69219,0635 ","0,0580 ","0,9450 ","260856,0359 ","276024,0500 ","16997752,6467 ","101893,4523 ","135757,1417 ","123296,0000 ","122985,9806 ","10,4983 ","122546,5955 ","521754,8394 ","9,7701 ","0,9485 ","314103,0971 ","331163,5900 ","-245787,1821 ","-11092,8533 ","-0,0093 ","52136,4788 ","0,0437 ","0,9131 ","686335,5652 ","751673,5100 ","820862,1167 ","-129210,0230 ","-0,1083 ","899006,7538 ","-1,0000 ","-1,0000 ","0,9005 ","-4823,5812 ","-5356,5100 ","203794,4985 ","0,1708 ","11,4347 ","0,0189 ","0,0000 ","-1024,9665 ","2199,7500 ","145763,6756 ","0,1221 ","1,4675 ","92,0000 ","121871,1800 ","0,1021 ","5602,6552 ","0,0047 ","210185,9303 ","34579,8330 ","0,0290 ","11974,5777 ","0,0100 ","0,1761 ","0,4994 ","0,4971 ","12461,1417 ","0,0941 ","0,0918 ","646429,5200 ","18756092,1352 ","20541639,2856 ","5,2429 ","0,9391 ","313078,1306 ","333363,3400 ","0,9219 ","1193351,2544 ","0,0000 ","1294395,2500 ","0,0000 ","1297174,6956 ","0,8278 ","1071480,0744 ","0,9979 ","1193351,2544 ","0,0000 ","0,9541 ","0,9064 ","93,8304 ","28558,4294 "
1993Q1,"-1827,2055 ","33,4192 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,9306 ","1,3406 ","1603937,0800 ","0,9388 ","253659,5009 ","0,2114 ","270200,8500 ","763031,5796 ","12391,5360 ","0,0103 ","0,6358 ","646718,5782 ","0,5389 ","37378,8914 ","24052,5144 ","0,0200 ","0,0311 ","9,9925 ","-64376,6647 ","19957,3459 ","0,0166 ","-0,0536 ","437587,7119 ","6422,4897 ","0,0054 ","562384,5675 ","0,4686 ","-28126,8134 ","-0,0234 ","225532,6875 ","0,1879 ","92,0163 ","91,6105 ","91,6656 ","0,0098 ","0,0148 ","70799,1544 ","0,0590 ","0,9536 ","255783,8490 ","268235,4600 ","17096010,5802 ","101627,1604 ","135586,1846 ","122705,0000 ","122738,7042 ","10,4770 ","120333,6564 ","515406,2694 ","9,1180 ","0,9518 ","303029,5907 ","318361,2400 ","-247614,3876 ","-13275,1490 ","-0,0111 ","53273,8664 ","0,0444 ","0,9267 ","684954,8557 ","739152,4100 ","819833,8186 ","-141380,1968 ","-0,1178 ","884703,7695 ","1,0000 ","0,0000 ","0,9174 ","-5824,2972 ","-6348,5700 ","206196,0603 ","0,1718 ","10,6902 ","0,0160 ","1,0000 ","11447,9434 ","14335,6900 ","145905,1209 ","0,1216 ","1,4698 ","93,0000 ","116408,3700 ","0,0970 ","5224,2086 ","0,0044 ","214368,6451 ","35376,9414 ","0,0295 ","11082,9307 ","0,0092 ","0,1786 ","0,5025 ","0,4967 ","12881,1846 ","0,0948 ","0,0950 ","646025,7700 ","19106917,9908 ","20618766,8607 ","5,2649 ","0,9452 ","314477,5342 ","332696,9300 ","0,9335 ","1200021,8519 ","0,0000 ","1285575,8400 ","0,0000 ","1300913,7693 ","0,8429 ","1083613,4819 ","0,9882 ","1200021,8519 ","0,0000 ","0,9619 ","0,9249 ","94,3828 ","28346,1312 "
1993Q2,"3430,3357 ","33,8217 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,9461 ","1,3420 ","1603736,5400 ","0,9514 ","258436,2327 ","0,2133 ","271639,8900 ","793938,2833 ","13748,7092 ","0,0113 ","0,6552 ","661978,1615 ","0,5463 ","37268,5631 ","25739,4112 ","0,0212 ","0,0308 ","9,8586 ","-68631,9778 ","22687,0962 ","0,0187 ","-0,0566 ","444543,5393 ","3960,9517 ","0,0033 ","570659,0875 ","0,4709 ","-33167,5758 ","-0,0274 ","225268,6569 ","0,1859 ","92,6538 ","92,4626 ","92,5000 ","0,0097 ","0,0085 ","72592,9295 ","0,0599 ","0,9611 ","253763,4776 ","264021,2600 ","17189071,7344 ","101174,8456 ","135735,2515 ","122155,0000 ","122615,4816 ","10,5319 ","119705,7467 ","512609,0094 ","8,6907 ","0,9535 ","302448,0472 ","317207,1000 ","-244184,0520 ","-10114,7621 ","-0,0083 ","54571,4957 ","0,0450 ","0,9346 ","690711,6340 ","739025,2000 ","826976,9472 ","-149469,0532 ","-0,1233 ","884821,9339 ","0,0000 ","0,0000 ","1,6541 ","-4627,0227 ","-2797,2600 ","209197,1617 ","0,1726 ","9,0777 ","0,0123 ","2,0000 ","13545,0978 ","14640,3500 ","147652,9112 ","0,1218 ","1,4721 ","94,0000 ","118100,1500 ","0,0975 ","4856,4760 ","0,0040 ","219192,1928 ","36280,8928 ","0,0299 ","12467,9395 ","0,0103 ","0,1809 ","0,5046 ","0,4993 ","13580,2515 ","0,0967 ","0,1000 ","649185,7300 ","19452809,1522 ","20813484,9135 ","5,3144 ","0,9522 ","315993,1450 ","331847,4500 ","0,9419 ","1211829,4193 ","0,0000 ","1286529,4400 ","0,0000 ","1305181,2343 ","0,8501 ","1093729,2693 ","0,9857 ","1211829,4193 ","0,0000 ","0,9666 ","0,9370 ","94,5243 ","28371,8011 "
1993Q3,"4285,9091 ","31,7462 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,9849 ","1,2476 ","1611615,8000 ","0,9543 ","259493,7462 ","0,2118 ","271932,1900 ","816158,5514 ","4825,0618 ","0,0039 ","0,6662 ","663119,2305 ","0,5413 ","37179,4264 ","18617,8021 ","0,0152 ","0,0303 ","9,5110 ","-69580,8256 ","16086,6642 ","0,0131 ","-0,0568 ","455313,9673 ","3377,6638 ","0,0028 ","577451,7406 ","0,4714 ","-34457,6463 ","-0,0281 ","225036,0999 ","0,1837 ","93,3721 ","93,0432 ","93,0989 ","0,0093 ","0,0085 ","72958,4894 ","0,0596 ","0,9654 ","255228,8296 ","264384,3000 ","17281565,3171 ","100853,2338 ","135960,3008 ","121842,0000 ","122699,4916 ","10,6028 ","119777,8791 ","510065,4594 ","7,6722 ","0,9634 ","308062,2860 ","319752,2600 ","-239898,1429 ","-11089,9971 ","-0,0091 ","54969,3601 ","0,0449 ","0,9426 ","698835,8545 ","741410,1600 ","831656,9775 ","-157254,4228 ","-0,1284 ","882322,9786 ","0,0000 ","1,0000 ","1,5320 ","-3896,8392 ","-2543,5500 ","212004,2884 ","0,1731 ","8,1080 ","0,0104 ","3,0000 ","15375,9061 ","16680,4400 ","148232,1050 ","0,1210 ","1,4744 ","95,0000 ","120795,7200 ","0,0986 ","4587,3849 ","0,0037 ","222795,6815 ","36862,8822 ","0,0301 ","15211,2026 ","0,0124 ","0,1819 ","0,5023 ","0,4986 ","14118,3008 ","0,0975 ","0,1038 ","648927,8100 ","19707851,0947 ","20908487,9354 ","5,3260 ","0,9614 ","323438,1922 ","336432,7000 ","0,9483 ","1225037,4973 ","0,0000 ","1291863,5400 ","0,0000 ","1310657,4821 ","0,8548 ","1104241,7773 ","0,9857 ","1225037,4973 ","0,0000 ","0,9735 ","0,9604 ","94,8069 ","28449,8147 "
1993Q4,"18060,7276 ","30,0687 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,9874 ","1,2368 ","1617815,0900 ","0,9589 ","261395,5591 ","0,2111 ","272600,5700 ","829475,2353 ","-3416,5550 ","-0,0028 ","0,6699 ","662270,7610 ","0,5349 ","37150,9395 ","13280,1621 ","0,0107 ","0,0300 ","9,0935 ","-66932,9555 ","14174,4198 ","0,0114 ","-0,0541 ","464425,4363 ","4880,2220 ","0,0039 ","581163,3857 ","0,4694 ","-35109,5460 ","-0,0284 ","226286,0131 ","0,1828 ","93,4931 ","93,5574 ","93,5663 ","0,0091 ","0,0092 ","71813,1774 ","0,0580 ","0,9688 ","253669,2313 ","261826,1700 ","17370575,8339 ","100685,8159 ","136286,3984 ","121690,0000 ","122846,3835 ","10,6438 ","119542,1398 ","502172,2694 ","7,0141 ","0,9630 ","310644,5132 ","322568,7000 ","-221837,4154 ","-4240,9131 ","-0,0034 ","54423,5473 ","0,0440 ","0,9513 ","709295,9787 ","745585,6200 ","838602,0101 ","-169033,1599 ","-0,1365 ","881507,3233 ","-1,0000 ","-1,0000 ","1,0769 ","-8500,3135 ","-7893,1900 ","214794,8541 ","0,1735 ","7,4011 ","0,0090 ","4,0000 ","22301,6407 ","23127,2200 ","147775,5323 ","0,1194 ","1,4769 ","96,0000 ","122613,7700 ","0,0990 ","4433,2722 ","0,0036 ","225253,8938 ","37122,4098 ","0,0300 ","16254,6193 ","0,0131 ","0,1819 ","0,5027 ","0,4993 ","14596,3984 ","0,0986 ","0,1071 ","651122,8900 ","19925476,0314 ","20944921,2268 ","5,3507 ","0,9631 ","332946,1539 ","345695,9200 ","0,9559 ","1238162,0963 ","0,0000 ","1295246,3900 ","0,0000 ","1316585,7454 ","0,8613 ","1115548,3263 ","0,9838 ","1238162,0963 ","0,0000 ","0,9766 ","0,9636 ","95,7012 ","28515,6694 "
